7120 391147719 35056768 346587375 35056768
7184 397945931 35668768 352579027 35668768
7248 405334334 36328117 359157505 36328117
7312 412254220 36951068 365256397 36951068
7376 419773662 37622095 371951548 37622095
7440 426815179 38256018 378157637 38256018
7504 434465721 38938743 384969522 38938743
7568 441628928 39583598 391282867 39583598
7632 449410487 40278031 398211403 40278031
